rowid	covariateId	covariateName	analysisId	conceptId	prev.out	prev.noout	value	value	direction
2608	437779201	Condition era record observed during anytime on or prior to cohort index:    437779-Streptococcal infectious disease	201	437779	0	0.001412821	NA	0.1	0
2609	437784101	Condition occurrence record observed during 365d on or prior to cohort index:  437784-Infectious mononucleosis	101	437784	0	0.000567769	NA	0.1	0
2610	437784201	Condition era record observed during anytime on or prior to cohort index:    437784-Infectious mononucleosis	201	437784	0.002057613	0.002442728	NA	0.1	0
2611	437827101	Condition occurrence record observed during 365d on or prior to cohort index:  437827-Pure hypercholesterolemia	101	437827	0.074074074	0.052894963	NA	0.1	0
2612	437827201	Condition era record observed during anytime on or prior to cohort index:    437827-Pure hypercholesterolemia	201	437827	0.211934156	0.142774147	NA	0.1	0
2613	437828101	Condition occurrence record observed during 365d on or prior to cohort index:  437828-Disorder of calcium metabolism	101	437828	0.002057613	0.00036971	NA	0.1	0
2614	437828201	Condition era record observed during anytime on or prior to cohort index:    437828-Disorder of calcium metabolism	201	437828	0.002057613	0.001412821	NA	0.1	0
2615	437833101	Condition occurrence record observed during 365d on or prior to cohort index:  437833-Hypokalemia	101	437833	0.012345679	0.003763121	NA	0.1	0
2616	437833201	Condition era record observed during anytime on or prior to cohort index:    437833-Hypokalemia	201	437833	0.037037037	0.013745296	NA	0.1	0
2617	437837101	"Condition occurrence record observed during 365d on or prior to cohort index:  437837-Single major depressive episode, moderate"	101	437837	0.002057613	0.002667195	NA	0.1	0
2618	437837201	"Condition era record observed during anytime on or prior to cohort index:    437837-Single major depressive episode, moderate"	201	437837	0.010288066	0.00855615	NA	0.1	0
2619	437851101	Condition occurrence record observed during 365d on or prior to cohort index:  437851-Open angle with borderline intraocular pressure	101	437851	0.002057613	0.007143329	NA	0.1	0
2620	437851201	Condition era record observed during anytime on or prior to cohort index:    437851-Open angle with borderline intraocular pressure	201	437851	0.016460905	0.018894831	NA	0.1	0
2621	437894201	Condition era record observed during anytime on or prior to cohort index:    437894-Ventricular fibrillation	201	437894	0	0.000448934	NA	0.1	0
2622	437904201	Condition era record observed during anytime on or prior to cohort index:    437904-Laryngeal spasm	201	437904	0	0.000396118	NA	0.1	0
2623	437935101	"Condition occurrence record observed during 365d on or prior to cohort index:  437935-Hemorrhage in early pregnancy, antepartum"	101	437935	0	0.000937479	NA	0.1	0
2624	437935201	"Condition era record observed during anytime on or prior to cohort index:    437935-Hemorrhage in early pregnancy, antepartum"	201	437935	0	0.005030699	NA	0.1	0
2625	437947201	Condition era record observed during anytime on or prior to cohort index:    437947-Complication of obstetrical surgical wound	201	437947	0.002057613	0.000726216	NA	0.1	0
2626	437954101	Condition occurrence record observed during 365d on or prior to cohort index:  437954-Derangement of lateral meniscus	101	437954	0	0.000620585	NA	0.1	0
2627	437954201	Condition era record observed during anytime on or prior to cohort index:    437954-Derangement of lateral meniscus	201	437954	0.002057613	0.002838846	NA	0.1	0
2628	437966201	Condition era record observed during anytime on or prior to cohort index:    437966-Calcium deposits in tendon	201	437966	0.002057613	0.00050175	NA	0.1	0
2629	437969101	Condition occurrence record observed during 365d on or prior to cohort index:  437969-Pes planus	101	437969	0	0.00036971	NA	0.1	0
2630	437969201	Condition era record observed during anytime on or prior to cohort index:    437969-Pes planus	201	437969	0.00617284	0.001478841	NA	0.1	0
2631	437993201	Condition era record observed during anytime on or prior to cohort index:    437993-Closed fracture of cervical spine	201	437993	0.002057613	0.000488546	NA	0.1	0
2632	438005201	Condition era record observed during anytime on or prior to cohort index:    438005-Closed fracture of shaft of fibula	201	438005	0	0.000818644	NA	0.1	0
2633	438028101	Condition occurrence record observed during 365d on or prior to cohort index:  438028-Poisoning by drug AND/OR medicinal substance	101	438028	0.004115226	0.000594177	NA	0.1	0
2634	438028201	Condition era record observed during anytime on or prior to cohort index:    438028-Poisoning by drug AND/OR medicinal substance	201	438028	0.008230453	0.002772826	NA	0.1	0
2635	438047201	Condition era record observed during anytime on or prior to cohort index:    438047-Contusion of orbital tissues	201	438047	0.004115226	0.000475342	NA	0.1	0
2636	438066201	Condition era record observed during anytime on or prior to cohort index:    438066-Chlamydial infection	201	438066	0	0.001531656	NA	0.1	0
2637	438111201	Condition era record observed during anytime on or prior to cohort index:    438111-Hematologic neoplasm of uncertain behavior	201	438111	0.002057613	0.000580973	NA	0.1	0
2638	438112101	Condition occurrence record observed during 365d on or prior to cohort index:  438112-Neoplastic disease	101	438112	0	0.00087146	NA	0.1	0
2639	438112201	Condition era record observed during anytime on or prior to cohort index:    438112-Neoplastic disease	201	438112	0.008230453	0.004674193	NA	0.1	0
2640	438116201	Condition era record observed during anytime on or prior to cohort index:    438116-Benign neoplasm of short bones of lower limb	201	438116	0.002057613	0.000845052	NA	0.1	0
2641	438120101	Condition occurrence record observed during 365d on or prior to cohort index:  438120-Opioid dependence	101	438120	0.002057613	0.001227966	NA	0.1	0
2642	438120201	Condition era record observed during anytime on or prior to cohort index:    438120-Opioid dependence	201	438120	0.002057613	0.002099426	NA	0.1	0
2643	438155101	Condition occurrence record observed during 365d on or prior to cohort index:  438155-Glaucomatous atrophy of optic disc	101	438155	0	0.00043573	NA	0.1	0
2644	438155201	Condition era record observed during anytime on or prior to cohort index:    438155-Glaucomatous atrophy of optic disc	201	438155	0.002057613	0.001861755	NA	0.1	0
2645	438156201	Condition era record observed during anytime on or prior to cohort index:    438156-Epiphora due to insufficient drainage	201	438156	0.002057613	0.000277283	NA	0.1	0
2646	438170101	Condition occurrence record observed during 365d on or prior to cohort index:  438170-Acute myocardial infarction of inferior wall	101	438170	0.004115226	0.000462138	NA	0.1	0
2647	438170201	Condition era record observed during anytime on or prior to cohort index:    438170-Acute myocardial infarction of inferior wall	201	438170	0.010288066	0.001993794	NA	0.1	0
2648	438178201	Condition era record observed during anytime on or prior to cohort index:    438178-Postmastectomy lymphedema syndrome	201	438178	0.004115226	0.000396118	NA	0.1	0
2649	438268201	Condition era record observed during anytime on or prior to cohort index:    438268-Closed traumatic dislocation of joint of finger	201	438268	0	0.001267578	NA	0.1	0
2650	438383101	Condition occurrence record observed during 365d on or prior to cohort index:  438383-Essential thrombocythemia	101	438383	0	0.000382914	NA	0.1	0
2651	438383201	Condition era record observed during anytime on or prior to cohort index:    438383-Essential thrombocythemia	201	438383	0	0.000713012	NA	0.1	0
2652	438386201	Condition era record observed during anytime on or prior to cohort index:    438386-Carcinoma in situ of vulva	201	438386	0.004115226	0.000620585	NA	0.1	0
2653	438390201	Condition era record observed during anytime on or prior to cohort index:    438390-Benign neoplasm of vulva	201	438390	0.010288066	0.002680399	NA	0.1	0
2654	438398101	Condition occurrence record observed during 365d on or prior to cohort index:  438398-Leukocytosis	101	438398	0.012345679	0.003340595	NA	0.1	0
2655	438398201	Condition era record observed during anytime on or prior to cohort index:    438398-Leukocytosis	201	438398	0.024691358	0.00768469	NA	0.1	0
2656	438406201	"Condition era record observed during anytime on or prior to cohort index:    438406-Severe major depression, single episode, with psychotic features"	201	438406	0.002057613	0.000633789	NA	0.1	0
2657	438409101	Condition occurrence record observed during 365d on or prior to cohort index:  438409-Attention deficit hyperactivity disorder	101	438409	0.002057613	0.003512247	NA	0.1	0
2658	438409201	Condition era record observed during anytime on or prior to cohort index:    438409-Attention deficit hyperactivity disorder	201	438409	0.002057613	0.007433815	NA	0.1	0
2659	438422201	Condition era record observed during anytime on or prior to cohort index:    438422-Primary iridocyclitis	201	438422	0.002057613	0.001716512	NA	0.1	0
2660	438430201	Condition era record observed during anytime on or prior to cohort index:    438430-Squamous blepharitis	201	438430	0	0.001808939	NA	0.1	0
2661	438438201	Condition era record observed during anytime on or prior to cohort index:    438438-Acute myocardial infarction of anterolateral wall	201	438438	0.008230453	0.000673401	NA	0.1	0
2662	438447201	Condition era record observed during anytime on or prior to cohort index:    438447-Acute myocardial infarction of inferolateral wall	201	438447	0	0.00043573	NA	0.1	0
2663	438469201	"Condition era record observed during anytime on or prior to cohort index:    438469-Duodenal ulcer without hemorrhage, without perforation AND without obstruction"	201	438469	0.004115226	0.001346801	NA	0.1	0
2664	438478201	Condition era record observed during anytime on or prior to cohort index:    438478-Hemorrhage in early pregnancy	201	438478	0	0.000779032	NA	0.1	0
2665	438480101	"Condition occurrence record observed during 365d on or prior to cohort index:  438480-Abnormal glucose tolerance in mother complicating pregnancy, childbirth AND/OR puerperium"	101	438480	0	0.001861755	NA	0.1	0
2666	438480201	"Condition era record observed during anytime on or prior to cohort index:    438480-Abnormal glucose tolerance in mother complicating pregnancy, childbirth AND/OR puerperium"	201	438480	0	0.008437314	NA	0.1	0
2667	438490201	Condition era record observed during anytime on or prior to cohort index:    438490-Severe pre-eclampsia - delivered	201	438490	0	0.000686605	NA	0.1	0
2668	438531101	Condition occurrence record observed during 365d on or prior to cohort index:  438531-Chondromalacia	101	438531	0.002057613	0.001505249	NA	0.1	0
2669	438531201	Condition era record observed during anytime on or prior to cohort index:    438531-Chondromalacia	201	438531	0.010288066	0.006020994	NA	0.1	0
2670	438536201	Condition era record observed during anytime on or prior to cohort index:    438536-Congenital anomaly of jaw	201	438536	0	0.00130719	NA	0.1	0
2671	438688101	Condition occurrence record observed during 365d on or prior to cohort index:  438688-Sarcoidosis	101	438688	0	0.000950683	NA	0.1	0
2672	438688201	Condition era record observed during anytime on or prior to cohort index:    438688-Sarcoidosis	201	438688	0	0.002125833	NA	0.1	0
2673	438699201	Condition era record observed during anytime on or prior to cohort index:    438699-Primary malignant neoplasm of rectosigmoid junction	201	438699	0.018518519	0.00080544	NA	0.1	0
2674	438720101	Condition occurrence record observed during 365d on or prior to cohort index:  438720-Mixed hyperlipidemia	101	438720	0.051440329	0.02677758	NA	0.1	0
